,slope,intercept,r-value
SQI,-0.016045585188638,25.131669167963963,-0.7320206062151675
SQNM,-0.002215622052996177,3.9583587064293835,-0.5865837740218072
SQQQ,-0.14034714214184324,114.92265707658554,-0.9064680164706695
SRCE,0.011322115155972269,23.808085111708845,0.8033715245259703
SRCL,0.03392405490428867,106.11939860434273,0.6905794660235404
SRDX,-0.0038519616314226864,24.254143336405285,-0.41646182072360477
SREV,-0.006933643645378063,9.037378735757924,-0.6510134833520844
SRNE,0.004382731015183477,6.692468577048195,0.29148667853443416
SRPT,-0.014097763122234807,32.76023586516714,-0.36920479704584924
SRSC,-0.004777458611737187,10.973257938539293,-0.3744636449852021
SSB,0.03293060341832353,46.61132593903243,0.8512568666438155
SSBI,0.00815829830168965,7.674812805817664,0.9447402539803965
SSFN,0.0016562198973061016,4.408284814977777,0.6643075017550628
SSH,-0.008454871405572682,8.93352055363891,-0.7784418093587541
SSKN,-0.015719955599462942,11.574178199281835,-0.8897621968588887
SSNC,0.053751334482926544,25.113628555071124,0.9442729438542401
SSRI,-0.004983379037687878,9.290593930035955,-0.5992302641395475
SSYS,-0.10126825333925792,118.84592886148734,-0.7084281581748574
STAA,-0.003826798500233169,11.825973753652676,-0.276422377171092
STAF,-0.023564911586967874,22.526629327529072,-0.820598084401976
STB,-0.0012308592769077387,5.391937280467047,-0.5188031849341246
STBA,0.01546443304122003,17.81361746163317,0.8711323598508457
STBZ,0.007903860189783786,14.307114716151782,0.8723242974476407
STCK,-3.86814519265378e-05,16.9620487954124,-0.00397349398006986
STEM,-0.0019189404383444153,1.9806406763681448,-0.9092991355071018
STFC,0.008346388040393435,16.9251354795127,0.7935673599913091
STKL,-0.0012825860326240643,9.973983418830796,-0.12528534814249653
STKS,-0.006129406782305813,7.982971815506007,-0.9125658394012537
STLD,0.007209287012561793,14.63581113726468,0.6736278260354108
STLY,-0.001905849188131944,4.047601784449975,-0.7879598138428164
STML,-0.021427722546369547,25.21987725166709,-0.6345437325026636
STMP,0.08560693817223937,16.501829006493487,0.8565680678960919
STPP,-0.0051185933415506205,38.79337482071416,-0.511989812591298
STRA,0.010222008958177545,47.55918645158732,0.2676089024094417
STRL,-0.009303158114766596,11.54447763170881,-0.8656085680093911
STRM,-0.007421022989853849,7.704639188074493,-0.9222681059832424
STRS,0.006406810345815917,12.682437314178257,0.569502819521087
STRT,0.042643849582608355,39.91883047965963,0.5791721667083585
STRZA,0.017219441989272215,22.540341241670795,0.6725929195670431
STRZB,0.018063422129957096,22.215930923142835,0.7063857866919494
STX,0.005997718809306945,42.28953677378259,0.15527750297755108
STXS,-0.002549644867597156,3.419127809506376,-0.49752463853724443
SUMR,-0.0009012814804319003,2.9395762188525616,-0.32482083461243716
SUNS,-0.0005181292904282486,14.459283785401366,-0.2385662013339278
SUNW,0.004415314880760488,0.5767067346285555,0.6894023959785084
SUPN,0.013047971710081853,4.733007050241056,0.8200160443593341
SVA,0.0016894758243997058,4.521005287705928,0.43793440770065717
SVBI,0.0006625932232322694,4.509891344620699,0.41316419244752195
