,slope,intercept,r-value
CPTA,-0.004260153475546351,16.185087417544217,-0.5961354272414439
CPXX,-0.0005469380667977063,3.2018267906216225,-0.05711532664287144
CRAI,0.005978856979043275,20.410902913610446,0.34221918406842344
CRAY,0.015821778094865607,21.13735411317566,0.6153163620977892
CRDC,-0.015353685278486622,15.00082456712975,-0.9396984659019475
CRDS,-0.0012729464839240049,2.4745382585182316,-0.4164228694429503
CRDT,0.0073640853893235025,67.05918903561731,0.8182235960153639
CREE,-0.04784448171469258,63.81245007051683,-0.8172877231137098
CREG,-0.002317354393997606,2.4920200101073164,-0.534675836128085
CRESY,0.004916558260086836,8.408659065296904,0.655103397584242
CRIS,-0.0019118833877980292,3.471626286769178,-0.5363455948541967
CRME,0.007562466767078009,3.2510844549948046,0.673197095938638
CRMT,-0.011714478981081945,46.48170541480514,-0.3519202000699925
CRNT,-0.004374669130495586,4.241188081047927,-0.9159818152984764
CROX,-0.0060582642450942486,16.137652667996456,-0.6877968878112812
CRTN,-0.0006652952572632781,3.5110155797889924,-0.22905390660599204
CRTO,0.009617488118370295,33.45244536016138,0.2856070507888473
CRUS,0.016746768178857622,18.37817557089009,0.7045763206896313
CRVL,0.00853639392129104,33.02425916213528,0.2883542669021526
CRWN,0.0037601020581769858,2.0047577666335528,0.9060603830182625
CRWS,0.0038234528183128625,5.343394310490339,0.8677233816507518
CRZO,0.006762758964588283,37.94305528313963,0.13680081005361355
CSBK,0.0041306205888926185,10.970795685985436,0.9010004491631581
CSBR,-0.009111519376854463,12.526745145301838,-0.5353811022883569
CSCD,0.014175620494012468,5.833508175960945,0.9403932939605909
CSCO,0.010365930623920586,19.309345648713336,0.8415911343421252
CSF,-0.007805096551603781,41.10475536661163,-0.43266891025254856
CSFL,0.008175197191817881,7.852561433593891,0.9477342848373623
CSGP,0.09414142480187693,126.2270415676567,0.7241244847710523
CSGS,0.020498371679518828,18.311572780344378,0.8927804243552601
CSII,-0.003347362887602938,26.02037806659974,-0.10481442725190984
CSIQ,0.017168774371268986,15.860507687516836,0.42062018515570626
CSOD,-0.016037475188480886,45.5745803458877,-0.48516474726317427
CSPI,-0.00019311717450010087,6.4088026561271665,-0.06544881286120773
CSQ,0.0022506547151476485,8.23260540575414,0.6236775271966402
CSTE,0.022727699569831818,35.204302743222215,0.4196043483886712
CSWC,-0.004779466770690903,35.65715020476756,-0.1113544447716169
CSX,0.008414467914037953,23.98755533738668,0.48677632504289825
CTAS,0.06808086036188908,36.97228766539072,0.9795573161214977
CTBI,0.004987904565308406,30.578595797928298,0.49488102686401253
CTCM,-0.01253106430617606,11.843730214246648,-0.8949484691430176
CTG,-0.020365394647288884,20.987241977793914,-0.9552459184821139
CTHR,-0.005691735237572573,5.262635151149157,-0.8013050154616883
CTIB,-0.0016760292955392984,5.4147167116524635,-0.5248006138584034
CTIC,-0.0003602718307415316,2.0489276200319306,-0.11351167805226497
CTRE,0.010221184608768433,4.055975740986508,0.6144529964371096
CTRL,-0.02225120526349561,24.959150887402945,-0.8945376876689677
CTRN,0.014379345138929233,13.097438672542076,0.7649318884012023
CTRP,0.03632222956385273,12.488608480738717,0.8777952690467564
CTRV,0.0011414984040285894,1.6342147600622343,0.15124899465445824
CTSH,0.03721993924417865,34.72641000769823,0.8967332214259089
CTWS,0.016006341804934713,25.711059861159033,0.9139450092283329
CTXS,0.00923083712863881,62.93064361349736,0.36533643947326855
CUBA,0.0010140581535585346,7.15038389964103,0.21732409562500457
CUBN,0.00786505930057148,8.430578971623698,0.9262910767905232
CUI,0.00095046335907752,6.234446284053295,0.17409307855045733
CUNB,0.012311826552354244,13.934493733673566,0.9155489373390528
CUR,-0.0007704371105938853,2.558219074655746,-0.18113313830507874
CUTR,0.004726114370473819,9.362559475442474,0.5917253487112368
CVBF,0.007812341364292066,10.980743205975866,0.8638517474398714
CVCO,0.0417586928378059,51.37731161169375,0.8131334613021226
CVCY,0.0034592569544186495,8.986689777072073,0.7417877245355149
CVGI,-0.006244764072601233,9.384164001008033,-0.7537399353592839
CVGW,0.04108394957709996,21.086366728631024,0.9442101246363303
CVLT,-0.06113016047030426,82.82964083956958,-0.9090173673906788
CVLY,0.008357228791167142,14.802638570646945,0.8602639449390194
CVTI,0.0289152410285728,3.5141024903254294,0.7995435114213892
CVV,-0.0007035775853695904,12.140094318752102,-0.08912896179873213
CWAY,0.0035796776403361446,9.209438013810225,0.8556962884651181
CWBC,0.002973370255938546,4.888710557675405,0.804407575185976
CWCO,0.001560181475105742,10.482648113899748,0.2716221346263382
CWST,0.0018277908078882423,4.390001938735072,0.5458328319264935
CXDC,-4.272485087244142e-05,5.083170408191517,-0.007453130820943488
CXRX,0.04070648319678216,18.74814868697995,0.34315817651636255
CXSE,-0.0008646874865212399,50.43763150825796,-0.046618819187695434
CY,0.0011116664604799759,9.579036536514254,0.15935255580043464
CYAN,0.0021448592210800126,4.930319579877245,0.3641855299628158
CYBE,0.003942592441453323,6.22473687374363,0.5336295025211863
CYCC,-0.006200676175313093,5.168295368719873,-0.9157018251849254
CYCCP,-0.0023664924995005273,6.854873455262798,-0.5867222330819423
CYNA,0.012129623613956758,6.462301976506778,0.7328869107845134
CYNO,0.01942081176351371,20.94353526957932,0.7481485232353116
